# x	y_noisy
16.08028	-0.23586
16.08342	-0.42449
16.08656	-0.36804
16.08970	-0.50641
16.09285	-0.28194
16.09599	-0.54371
16.09913	-0.37732
16.10227	-0.34369
16.10541	-0.32453
16.10856	-0.45324
16.11170	-0.35939
16.11484	-0.34716
16.11798	-0.30128
16.12112	-0.36759
16.12427	-0.39499
16.12741	-0.45118
16.13055	-0.49397
16.13369	-0.34268
16.13683	-0.44508
16.13998	-0.37805
16.14312	-0.44768
16.14626	-0.55585
16.14940	-0.61351
16.15254	-0.47710
16.15568	-0.48834
16.15883	-0.45159
16.16197	-0.46422
16.16511	-0.45452
16.16825	-0.37874
16.17139	-0.39212
16.17454	-0.46131
16.17768	-0.43337
16.18082	-0.47825
16.18396	-0.61340
16.18710	-0.47586
16.19025	-0.44350
16.19339	-0.44678
16.19653	-0.45731
16.19967	-0.47523
16.20281	-0.44335
16.20596	-0.52583
16.20910	-0.42040
16.21224	-0.41699
16.21538	-0.38845
16.21852	-0.58916
16.22167	-0.45150
16.22481	-0.48728
16.22795	-0.45949
16.23109	-0.53379
16.23423	-0.52259
16.23737	-0.47031
16.24052	-0.50922
16.24366	-0.46786
16.24680	-0.45049
16.24994	-0.35371
16.25308	-0.54169
16.25623	-0.37639
16.25937	-0.53978
16.26251	-0.42877
16.26565	-0.42765
16.26879	-0.37693
16.27194	-0.54768
16.27508	-0.63267
16.27822	-0.40477
16.28136	-0.47571
16.28450	-0.54467
16.28765	-0.41308
16.29079	-0.34078
16.29393	-0.40380
16.29707	-0.51857
16.30021	-0.50143
16.30335	-0.61116
16.30650	-0.52659
16.30964	-0.68084
16.31278	-0.56941
16.31592	-0.68441
16.31906	-0.50060
16.32221	-0.49856
16.32535	-0.64115
16.32849	-0.57537
16.33163	-0.54558
16.33477	-0.44035
16.33792	-0.68926
16.34106	-0.59505
16.34420	-0.49797
16.34734	-0.68792
16.35048	-0.47733
16.35363	-0.72550
16.35677	-0.61059
16.35991	-0.58496
16.36305	-0.66227
16.36619	-0.64153
16.36933	-0.55932
16.37248	-0.54972
16.37562	-0.56014
16.37876	-0.68250
16.38190	-0.64619
16.38504	-0.68378
16.38819	-0.64827
16.39133	-0.51730
16.39447	-0.57561
16.39761	-0.64620
16.40075	-0.63217
16.40390	-0.53185
16.40704	-0.61245
16.41018	-0.49822
16.41332	-0.63396
16.41646	-0.70292
16.41961	-0.63301
16.42275	-0.65550
16.42589	-0.64884
16.42903	-0.72982
16.43217	-0.57107
16.43531	-0.72856
16.43846	-0.64474
16.44160	-0.68771
16.44474	-0.71579
16.44788	-0.79724
16.45102	-0.66668
16.45417	-0.67623
16.45731	-0.72658
16.46045	-0.70266
16.46359	-0.72788
16.46673	-0.72978
16.46988	-0.85326
16.47302	-0.63445
16.47616	-0.77036
16.47930	-0.52040
16.48244	-0.78560
16.48559	-0.81586
16.48873	-0.74695
16.49187	-0.78494
16.49501	-0.81878
16.49815	-0.89437
16.50129	-0.77466
16.50444	-0.74657
16.50758	-0.54236
16.51072	-0.65036
16.51386	-0.83336
16.51700	-0.78194
16.52015	-0.72978
16.52329	-0.67179
16.52643	-0.76893
16.52957	-0.91235
16.53271	-0.74320
16.53586	-0.77503
16.53900	-0.68792
16.54214	-0.66716
16.54528	-0.76747
16.54842	-0.69571
16.55157	-0.67379
16.55471	-0.78501
16.55785	-0.68422
16.56099	-0.67211
16.56413	-0.65564
16.56727	-0.73729
16.57042	-0.75305
16.57356	-0.74030
16.57670	-0.63219
16.57984	-0.78758
16.58298	-0.64906
16.58613	-0.69116
16.58927	-0.78533
16.59241	-0.80687
16.59555	-0.73720
16.59869	-0.83152
16.60184	-0.73303
16.60498	-0.74526
16.60812	-0.79613
16.61126	-0.76118
16.61440	-0.67053
16.61755	-0.74888
16.62069	-0.71706
16.62383	-0.82785
16.62697	-0.78510
16.63011	-0.64987
16.63325	-0.96548
16.63640	-0.95536
16.63954	-0.85991
16.64268	-0.90075
16.64582	-0.82287
16.64896	-0.85317
16.65211	-0.83726
16.65525	-0.77380
16.65839	-0.83677
16.66153	-0.85182
16.66467	-0.73257
16.66782	-0.77281
16.67096	-0.79851
16.67410	-0.79545
16.67724	-0.72854
16.68038	-0.84486
16.68353	-0.77932
16.68667	-0.80559
16.68981	-0.81465
16.69295	-0.84767
16.69609	-0.80186
16.69923	-0.92896
16.70238	-0.94236
16.70552	-0.74697
16.70866	-0.73600
16.71180	-0.88499
16.71494	-0.91091
16.71809	-0.85201
16.72123	-0.71330
16.72437	-0.95503
16.72751	-0.91990
16.73065	-0.78118
16.73380	-0.89496
16.73694	-0.78166
16.74008	-0.78292
16.74322	-0.95691
16.74636	-0.83554
16.74951	-0.84381
16.75265	-0.81902
16.75579	-0.87719
16.75893	-0.93330
16.76207	-0.90526
16.76521	-0.88928
16.76836	-0.80521
16.77150	-0.97783
16.77464	-0.76504
16.77778	-0.88398
16.78092	-0.90954
16.78407	-0.77857
16.78721	-0.97637
16.79035	-0.92711
16.79349	-0.89960
16.79663	-0.98495
16.79978	-0.89632
16.80292	-0.86748
16.80606	-0.92208
16.80920	-0.95629
16.81234	-0.86748
16.81549	-1.03712
16.81863	-0.77700
16.82177	-0.88339
16.82491	-0.85526
16.82805	-0.88710
16.83119	-0.96379
16.83434	-0.94710
16.83748	-0.98150
16.84062	-0.92942
16.84376	-0.77293
16.84690	-0.85594
16.85005	-0.93745
16.85319	-0.92205
16.85633	-0.95937
16.85947	-0.92107
16.86261	-0.82837
16.86576	-0.87717
16.86890	-0.90310
16.87204	-1.01871
16.87518	-0.95858
16.87832	-0.84193
16.88147	-0.99361
16.88461	-0.92831
16.88775	-0.86704
16.89089	-0.95588
16.89403	-0.91878
16.89718	-0.87101
16.90032	-0.92742
16.90346	-0.94434
16.90660	-0.98920
16.90974	-0.81168
16.91288	-0.80926
16.91603	-0.97386
16.91917	-0.95811
16.92231	-0.95584
16.92545	-0.95493
16.92859	-0.86222
16.93174	-0.91194
16.93488	-1.05858
16.93802	-0.97728
16.94116	-0.78512
16.94430	-0.83727
16.94745	-1.05920
16.95059	-0.92148
16.95373	-0.86073
16.95687	-0.86755
16.96001	-0.91978
16.96316	-0.92635
16.96630	-1.03516
16.96944	-0.85980
16.97258	-0.95677
16.97572	-0.88373
16.97886	-0.96104
16.98201	-0.92509
16.98515	-0.92704
16.98829	-0.83390
16.99143	-0.97737
16.99457	-0.97456
16.99772	-1.07545
17.00086	-0.93821
17.00400	-1.12435
17.00714	-1.06183
17.01028	-1.01916
17.01343	-0.95442
17.01657	-0.98448
17.01971	-0.89809
17.02285	-1.03455
17.02599	-0.90706
17.02914	-0.96996
17.03228	-0.87702
17.03542	-0.95393
17.03856	-1.14772
17.04170	-1.01569
17.04484	-0.90627
17.04799	-1.03397
17.05113	-1.02363
17.05427	-0.85872
17.05741	-1.09211
17.06055	-0.90819
17.06370	-1.03318
17.06684	-0.93105
17.06998	-1.00797
17.07312	-0.90780
17.07626	-1.09132
17.07941	-0.97060
17.08255	-0.97136
17.08569	-0.90181
17.08883	-1.02514
17.09197	-0.91955
17.09512	-0.82443
17.09826	-0.97020
17.10140	-1.04719
17.10454	-1.03961
17.10768	-0.90064
17.11082	-0.92333
17.11397	-0.91434
17.11711	-0.89458
17.12025	-1.11103
17.12339	-1.08296
17.12653	-0.98888
17.12968	-1.04432
17.13282	-0.98991
17.13596	-0.91375
17.13910	-0.98995
17.14224	-0.89296
17.14539	-1.05446
17.14853	-0.95755
17.15167	-1.02597
17.15481	-1.04680
17.15795	-1.06594
17.16110	-1.07034
17.16424	-0.90005
17.16738	-1.02070
17.17052	-1.04528
17.17366	-1.04974
17.17680	-0.83412
17.17995	-0.95758
17.18309	-1.09607
17.18623	-1.06864
17.18937	-0.91620
17.19251	-0.97399
17.19566	-0.95947
17.19880	-1.05745
17.20194	-0.93056
17.20508	-1.05409
17.20822	-1.20523
17.21137	-0.86577
17.21451	-0.99052
17.21765	-1.04546
17.22079	-1.12702
17.22393	-0.89861
17.22708	-1.06136
17.23022	-1.06196
17.23336	-0.91099
17.23650	-0.99937
17.23964	-1.13476
17.24278	-0.98543
17.24593	-1.01451
17.24907	-0.90052
17.25221	-0.99816
17.25535	-1.02356
17.25849	-1.15809
17.26164	-0.98705
17.26478	-1.04058
17.26792	-1.01541
17.27106	-0.97496
17.27420	-1.02281
17.27735	-0.88347
17.28049	-1.10897
17.28363	-0.83675
17.28677	-1.00412
17.28991	-0.94881
17.29306	-0.92737
17.29620	-1.03872
17.29934	-1.06040
17.30248	-0.92601
17.30562	-0.90148
17.30876	-0.98762
17.31191	-0.92870
17.31505	-1.01908
17.31819	-1.03309
17.32133	-0.99685
17.32447	-1.10959
17.32762	-0.98163
17.33076	-1.01129
17.33390	-0.95790
17.33704	-0.88810
17.34018	-0.93442
17.34333	-1.00696
17.34647	-0.97658
17.34961	-1.04520
17.35275	-0.90296
17.35589	-1.05057
17.35904	-1.16089
17.36218	-1.05349
17.36532	-1.09846
17.36846	-0.94814
17.37160	-1.13931
17.37474	-1.05738
17.37789	-1.10058
17.38103	-0.81500
17.38417	-0.87562
17.38731	-0.92033
17.39045	-0.85657
17.39360	-1.03016
17.39674	-0.95649
17.39988	-0.85818
17.40302	-1.01731
17.40616	-1.04988
17.40931	-0.86350
17.41245	-0.94558
17.41559	-0.90698
17.41873	-0.87507
17.42187	-0.94167
17.42502	-1.04596
17.42816	-1.05706
17.43130	-1.04984
17.43444	-0.98827
17.43758	-0.92882
17.44072	-0.89624
17.44387	-0.90797
17.44701	-0.97449
17.45015	-1.12753
17.45329	-0.95666
17.45643	-1.01045
17.45958	-1.09603
17.46272	-0.87161
17.46586	-0.99599
17.46900	-0.96285
17.47214	-0.98126
17.47529	-0.97686
17.47843	-0.98587
17.48157	-1.00060
17.48471	-1.01144
17.48785	-0.98581
17.49100	-1.01942
17.49414	-0.93426
17.49728	-1.02929
17.50042	-0.93294
17.50356	-0.89355
17.50670	-1.04576
17.50985	-0.96868
17.51299	-0.77698
17.51613	-0.95909
17.51927	-0.93960
17.52241	-0.87237
17.52556	-1.05300
17.52870	-1.09693
17.53184	-0.93085
17.53498	-0.89433
17.53812	-1.04237
17.54127	-0.96258
17.54441	-0.95179
17.54755	-1.01859
17.55069	-0.93809
17.55383	-0.94062
17.55698	-0.94738
17.56012	-0.92783
17.56326	-1.00899
17.56640	-1.02743
17.56954	-0.97115
17.57268	-0.91565
17.57583	-1.06490
17.57897	-0.87119
17.58211	-1.10158
17.58525	-0.96297
17.58839	-0.95926
17.59154	-0.99629
17.59468	-0.95401
17.59782	-0.97468
17.60096	-1.05013
17.60410	-0.99459
17.60725	-0.96159
17.61039	-0.93591
17.61353	-1.00601
17.61667	-0.92320
17.61981	-0.98361
17.62296	-0.95709
17.62610	-0.94514
17.62924	-0.82570
17.63238	-0.92818
17.63552	-1.03404
17.63867	-0.86593
17.64181	-0.97663
17.64495	-0.95244
17.64809	-1.04027
17.65123	-0.98955
17.65437	-0.93485
17.65752	-0.87118
17.66066	-0.88917
17.66380	-0.89909
17.66694	-0.85782
17.67008	-0.92606
17.67323	-0.91454
17.67637	-0.86636
17.67951	-0.97439
17.68265	-0.90856
17.68579	-0.94720
17.68894	-0.75891
17.69208	-0.86930
17.69522	-0.99290
17.69836	-1.00072
17.70150	-1.17279
17.70465	-0.81138
17.70779	-0.83693
17.71093	-0.88202
17.71407	-0.98150
17.71721	-0.74288
17.72035	-0.93012
17.72350	-0.79881
17.72664	-0.87576
17.72978	-0.84602
17.73292	-0.92484
17.73606	-0.78135
17.73921	-1.07414
17.74235	-0.95949
17.74549	-0.90359
17.74863	-0.88166
17.75177	-0.82505
17.75492	-0.82430
17.75806	-0.95202
17.76120	-0.92999
17.76434	-1.03166
17.76748	-0.82852
17.77063	-0.86767
17.77377	-0.97174
17.77691	-0.88071
17.78005	-0.75531
17.78319	-0.82276
17.78633	-0.96785
17.78948	-0.91849
17.79262	-0.87806
17.79576	-0.84710
17.79890	-0.87132
17.80204	-0.93617
17.80519	-0.84452
17.80833	-0.88936
17.81147	-0.83228
17.81461	-0.77784
17.81775	-0.89670
17.82090	-0.73779
17.82404	-0.80581
17.82718	-0.77118
17.83032	-0.84290
17.83346	-1.00783
17.83661	-0.92071
17.83975	-0.91532
17.84289	-0.79956
17.84603	-0.89942
17.84917	-0.82046
17.85231	-0.75859
17.85546	-0.79986
17.85860	-0.89492
17.86174	-0.88530
17.86488	-0.83742
17.86802	-0.92240
17.87117	-0.87124
17.87431	-0.76705
17.87745	-0.78984
17.88059	-0.82736
17.88373	-0.80257
17.88688	-0.93496
17.89002	-0.70050
17.89316	-0.82848
17.89630	-0.82096
17.89944	-0.75062
17.90259	-0.74285
17.90573	-0.87470
17.90887	-0.86366
17.91201	-0.76328
17.91515	-0.61919
17.91829	-0.82676
17.92144	-0.78154
17.92458	-0.70480
17.92772	-0.71304
17.93086	-0.81416
17.93400	-0.68230
17.93715	-0.86632
17.94029	-0.87815
17.94343	-0.79104
17.94657	-0.80623
17.94971	-0.79295
17.95286	-0.86536
17.95600	-0.73511
17.95914	-0.86082
17.96228	-0.72587
17.96542	-0.77137
17.96857	-0.78658
17.97171	-0.68802
17.97485	-0.71607
17.97799	-0.93809
17.98113	-0.83296
17.98427	-0.71801
17.98742	-0.81955
17.99056	-0.68633
17.99370	-0.73223
17.99684	-0.88445
17.99998	-0.68402
18.00313	-0.69334
18.00627	-0.63655
18.00941	-0.76374
18.01255	-0.77149
18.01569	-0.78360
18.01884	-0.79846
18.02198	-0.69142
18.02512	-0.88344
18.02826	-0.62279
18.03140	-0.78142
18.03455	-0.67930
18.03769	-0.66318
18.04083	-0.70035
18.04397	-0.57802
18.04711	-0.66999
18.05025	-0.72987
18.05340	-0.84219
18.05654	-0.87328
18.05968	-0.78543
18.06282	-0.76763
18.06596	-0.66451
18.06911	-0.58974
18.07225	-0.74150
18.07539	-0.70960
18.07853	-0.63657
18.08167	-0.64873
18.08482	-0.59056
18.08796	-0.70305
18.09110	-0.53462
18.09424	-0.56691
18.09738	-0.57274
18.10053	-0.71844
18.10367	-0.74549
18.10681	-0.56622
18.10995	-0.75823
18.11309	-0.68102
18.11623	-0.77389
18.11938	-0.81762
18.12252	-0.76508
18.12566	-0.77286
18.12880	-0.64575
18.13194	-0.72992
18.13509	-0.79786
18.13823	-0.70009
18.14137	-0.64238
18.14451	-0.58975
18.14765	-0.61921
18.15080	-0.61533
18.15394	-0.64725
18.15708	-0.58609
18.16022	-0.67164
18.16336	-0.65603
18.16651	-0.56759
18.16965	-0.67041
18.17279	-0.47344
18.17593	-0.36676
18.17907	-0.53061
18.18221	-0.60441
18.18536	-0.72686
18.18850	-0.55146
18.19164	-0.67066
18.19478	-0.43655
18.19792	-0.63539
18.20107	-0.61364
18.20421	-0.44762
18.20735	-0.72530
18.21049	-0.53738
18.21363	-0.49811
18.21678	-0.71912
18.21992	-0.64647
18.22306	-0.59449
18.22620	-0.35032
18.22934	-0.49728
18.23249	-0.45990
18.23563	-0.45857
18.23877	-0.46798
18.24191	-0.61731
18.24505	-0.56739
18.24819	-0.64438
18.25134	-0.58854
18.25448	-0.42870
18.25762	-0.47066
18.26076	-0.51661
18.26390	-0.51475
18.26705	-0.68420
18.27019	-0.62647
18.27333	-0.59669
18.27647	-0.54182
18.27961	-0.55360
18.28276	-0.49318
18.28590	-0.61322
18.28904	-0.46666
18.29218	-0.55739
18.29532	-0.56517
18.29847	-0.48228
18.30161	-0.56679
18.30475	-0.56589
18.30789	-0.45108
18.31103	-0.44807
18.31417	-0.45656
18.31732	-0.52808
18.32046	-0.59305
18.32360	-0.49188
18.32674	-0.52865
18.32988	-0.56597
18.33303	-0.51031
18.33617	-0.51173
18.33931	-0.41028
18.34245	-0.54956
18.34559	-0.57588
18.34874	-0.55218
18.35188	-0.41715
18.35502	-0.48278
18.35816	-0.48330
18.36130	-0.51924
18.36445	-0.48960
18.36759	-0.30215
18.37073	-0.45162
18.37387	-0.41066
18.37701	-0.41570
18.38016	-0.51280
18.38330	-0.50335
18.38644	-0.42973
18.38958	-0.36740
18.39272	-0.59503
18.39586	-0.41123
18.39901	-0.36810
18.40215	-0.45608
18.40529	-0.56909
18.40843	-0.38795
18.41157	-0.36153
18.41472	-0.43354
18.41786	-0.46863
18.42100	-0.51144
18.42414	-0.43912
18.42728	-0.52857
18.43043	-0.41343
18.43357	-0.54679
18.43671	-0.48117
18.43985	-0.33358
18.44299	-0.48176
18.44614	-0.28013
18.44928	-0.29725
18.45242	-0.29467
18.45556	-0.42020
18.45870	-0.35873
18.46184	-0.49681
18.46499	-0.39186
18.46813	-0.48486
18.47127	-0.35858
18.47441	-0.44336
18.47755	-0.35429
18.48070	-0.32245
18.48384	-0.39054
18.48698	-0.36491
18.49012	-0.28953
18.49326	-0.28949
18.49641	-0.29854
18.49955	-0.32220
18.50269	-0.34371
18.50583	-0.28377
18.50897	-0.32458
18.51212	-0.47878
18.51526	-0.45511
18.51840	-0.43769
18.52154	-0.23930
18.52468	-0.43105
18.52782	-0.25550
18.53097	-0.38550
18.53411	-0.20059
18.53725	-0.22679
18.54039	-0.37564
18.54353	-0.32152
18.54668	-0.38482
18.54982	-0.31222
18.55296	-0.34464
18.55610	-0.29664
18.55924	-0.29023
18.56239	-0.25660
18.56553	-0.30640
18.56867	-0.49356
18.57181	-0.32551
18.57495	-0.38958
18.57810	0.02147
18.58124	-0.19981
18.58438	-0.36742
18.58752	-0.30687
18.59066	-0.21850
18.59380	-0.02906
18.59695	-0.10181
18.60009	-0.15957
18.60323	-0.18190
18.60637	-0.18603
18.60951	-0.32084
18.61266	-0.16967
18.61580	-0.18601
18.61894	-0.31818
18.62208	-0.17240
18.62522	-0.27862
18.62837	-0.15697
18.63151	-0.17355
18.63465	-0.12039
18.63779	-0.25364
18.64093	-0.28448
18.64408	-0.05768
18.64722	-0.22016
18.65036	-0.06144
18.65350	-0.21256
18.65664	-0.24015
18.65978	-0.24549
18.66293	-0.04665
18.66607	-0.10350
18.66921	-0.04782
18.67235	-0.16250
18.67549	-0.29854
18.67864	-0.10403
18.68178	-0.17704
18.68492	-0.05630
18.68806	-0.10313
18.69120	-0.06171
18.69435	-0.10525
18.69749	-0.20638
18.70063	-0.04906
18.70377	-0.01150
18.70691	-0.18718
18.71006	-0.11574
18.71320	-0.09601
18.71634	-0.16737
18.71948	-0.13498
18.72262	-0.24818
18.72576	0.02847
18.72891	-0.02445
18.73205	-0.13393
18.73519	-0.14853
18.73833	0.03933
18.74147	-0.07647
18.74462	-0.05889
18.74776	0.09032
18.75090	-0.17375
18.75404	-0.23457
18.75718	-0.24359
18.76033	-0.19269
18.76347	-0.08454
18.76661	-0.12538
18.76975	0.08275
18.77289	0.08884
18.77604	-0.18633
18.77918	-0.18028
18.78232	0.06979
18.78546	-0.09109
18.78860	-0.06111
18.79174	-0.03978
18.79489	-0.20309
18.79803	-0.05150
18.80117	-0.18957
18.80431	-0.14414
18.80745	-0.01314
18.81060	-0.06387
18.81374	-0.02090
18.81688	-0.21906
18.82002	-0.01971
18.82316	-0.02987
18.82631	0.08447
18.82945	0.15514
18.83259	-0.04727
18.83573	0.08356
18.83887	0.07263
18.84202	-0.10067
18.84516	-0.07517
18.84830	0.08154
18.85144	-0.09514
18.85458	-0.08713
18.85772	0.02096
18.86087	0.03663
18.86401	-0.02227
18.86715	0.08778
18.87029	0.15480
18.87343	-0.14291
18.87658	-0.03637
18.87972	0.12963
18.88286	-0.11145
18.88600	0.01083
18.88914	0.27477
18.89229	-0.03806
18.89543	-0.01003
18.89857	0.06933
18.90171	0.16130
18.90485	0.16927
18.90800	0.02007
18.91114	0.03515
18.91428	0.11278
18.91742	0.13937
18.92056	0.02785
18.92370	-0.02710
18.92685	0.06128
18.92999	0.12050
18.93313	0.00823
18.93627	0.19138
18.93941	0.01230
18.94256	-0.06912
18.94570	0.03032
18.94884	0.04768
18.95198	0.06924
18.95512	0.18309
18.95827	0.10135
18.96141	0.21336
18.96455	0.13079
18.96769	0.17566
18.97083	0.13704
18.97398	0.12994
18.97712	0.05887
18.98026	0.15820
18.98340	0.03860
18.98654	0.25010
18.98968	0.11460
18.99283	0.31149
18.99597	0.13548
18.99911	0.11162
19.00225	0.07801
19.00539	0.20377
19.00854	0.21881
19.01168	0.02709
19.01482	0.20813
19.01796	0.17532
19.02110	0.17822
19.02425	0.00540
19.02739	0.05853
19.03053	0.29666
19.03367	0.22461
19.03681	0.15996
19.03996	0.21872
19.04310	0.25476
19.04624	0.31436
19.04938	0.27647
19.05252	0.23709
19.05567	0.24528
19.05881	0.14538
19.06195	0.22054
19.06509	0.19248
19.06823	0.24584
19.07137	0.28988
19.07452	0.12377
19.07766	0.30759
19.08080	0.37665
19.08394	0.36293
19.08708	0.42298
19.09023	0.11006
19.09337	0.45905
19.09651	0.28649
19.09965	0.20064
19.10279	0.32639
19.10594	0.39698
19.10908	0.32193
19.11222	0.25587
19.11536	0.30903
19.11850	0.21053
19.12165	0.36738
19.12479	0.27028
19.12793	0.26339
19.13107	0.27666
19.13421	0.21646
19.13735	0.26102
19.14050	0.31693
19.14364	0.28201
19.14678	0.27580
19.14992	0.32975
19.15306	0.28523
19.15621	0.22177
19.15935	0.31725
19.16249	0.32635
19.16563	0.32598
19.16877	0.33070
19.17192	0.31015
19.17506	0.38298
19.17820	0.38788
19.18134	0.36589
19.18448	0.37815
19.18763	0.20734
19.19077	0.46153
19.19391	0.17783
19.19705	0.25130
19.20019	0.41163
19.20333	0.32155
19.20648	0.27459
19.20962	0.48345
19.21276	0.41305
19.21590	0.30039
19.21904	0.42506
19.22219	0.46134
19.22533	0.44175
19.22847	0.39710
19.23161	0.40704
19.23475	0.41731
19.23790	0.40508
19.24104	0.40014
19.24418	0.42818
19.24732	0.29186
19.25046	0.28179
19.25361	0.36258
19.25675	0.33920
19.25989	0.27303
19.26303	0.41745
19.26617	0.47620
19.26931	0.35449
19.27246	0.48085
19.27560	0.30240
19.27874	0.51524
19.28188	0.33176
19.28502	0.38890
19.28817	0.36731
19.29131	0.46001
19.29445	0.55258
19.29759	0.34320
19.30073	0.40228
19.30388	0.31694
19.30702	0.54335
19.31016	0.32442
19.31330	0.41131
19.31644	0.45026
19.31959	0.65460
19.32273	0.52417
19.32587	0.49878
19.32901	0.36592
19.33215	0.43416
19.33529	0.41983
19.33844	0.45047
19.34158	0.53426
19.34472	0.39158
19.34786	0.43593
19.35100	0.45306
19.35415	0.52205
19.35729	0.54715
19.36043	0.46872
19.36357	0.51452
19.36671	0.47856
19.36986	0.48718
19.37300	0.39852
19.37614	0.52278
19.37928	0.55992
19.38242	0.51451
19.38557	0.57345
19.38871	0.51282
19.39185	0.56482
19.39499	0.62183
19.39813	0.50562
19.40127	0.64632
19.40442	0.49750
19.40756	0.47015
19.41070	0.56341
19.41384	0.52152
19.41698	0.57988
19.42013	0.65288
19.42327	0.52468
19.42641	0.57335
19.42955	0.63303
19.43269	0.46136
19.43584	0.54021
19.43898	0.52582
19.44212	0.49520
19.44526	0.56173
19.44840	0.52152
19.45155	0.71465
19.45469	0.58171
19.45783	0.53850
19.46097	0.40995
19.46411	0.46157
19.46725	0.70016
19.47040	0.46209
19.47354	0.66260
19.47668	0.59291
19.47982	0.68959
19.48296	0.63013
19.48611	0.57610
19.48925	0.58967
19.49239	0.46582
19.49553	0.59361
19.49867	0.66064
19.50182	0.61987
19.50496	0.74153
19.50810	0.62620
19.51124	0.60352
19.51438	0.54815
19.51753	0.66255
19.52067	0.51161
19.52381	0.77021
19.52695	0.68277
19.53009	0.75259
19.53323	0.69217
19.53638	0.57101
19.53952	0.72934
19.54266	0.66061
19.54580	0.59528
19.54894	0.50766
19.55209	0.75566
19.55523	0.52071
19.55837	0.69844
19.56151	0.63441
19.56465	0.62419
19.56780	0.69511
19.57094	0.72108
19.57408	0.65979
19.57722	0.61463
19.58036	0.69743
19.58351	0.66521
19.58665	0.71686
19.58979	0.69333
19.59293	0.57482
19.59607	0.77223
19.59921	0.74260
19.60236	0.70753
19.60550	0.74779
19.60864	0.76893
19.61178	0.68008
19.61492	0.65846
19.61807	0.55568
19.62121	0.70498
19.62435	0.84520
19.62749	0.82346
19.63063	0.79753
19.63378	0.70256
19.63692	0.67463
19.64006	0.71103
19.64320	0.73782
19.64634	0.82429
19.64949	0.73289
19.65263	0.70641
19.65577	0.76770
19.65891	0.74343
19.66205	0.75147
19.66519	0.71196
19.66834	0.72050
19.67148	0.72087
19.67462	0.81573
19.67776	0.75235
19.68090	0.79996
19.68405	0.68702
19.68719	0.83501
19.69033	0.76553
19.69347	0.63821
19.69661	0.71845
19.69976	0.78731
19.70290	0.88960
19.70604	0.85592
19.70918	0.77214
19.71232	0.68753
19.71547	0.70112
19.71861	0.77864
19.72175	0.74062
19.72489	0.82076
19.72803	0.83413
19.73117	0.78409
19.73432	0.64127
19.73746	0.77486
19.74060	0.74336
19.74374	0.85309
19.74688	0.72152
19.75003	0.66467
19.75317	0.74344
19.75631	0.78419
19.75945	0.63359
19.76259	0.71593
19.76574	0.89694
19.76888	0.77325
19.77202	0.77106
19.77516	0.82902
19.77830	0.80514
19.78145	0.96659
19.78459	0.76403
19.78773	0.86708
19.79087	0.74883
19.79401	0.68543
19.79716	0.94423
19.80030	0.80943
19.80344	0.84032
19.80658	0.92104
19.80972	0.74572
19.81286	0.78653
19.81601	0.78819
19.81915	0.78328
19.82229	0.72367
19.82543	0.79547
19.82857	0.89221
19.83172	0.74347
19.83486	0.92562
19.83800	0.86366
19.84114	0.78345
19.84428	0.92945
19.84743	0.81475
19.85057	0.88279
19.85371	0.90090
19.85685	0.87800
19.85999	0.96385
19.86314	0.95056
19.86628	0.89141
19.86942	0.89940
19.87256	0.87447
19.87570	0.82134
19.87884	0.85597
19.88199	0.76824
19.88513	0.99579
19.88827	0.77208
19.89141	0.78386
19.89455	0.71117
19.89770	0.80474
19.90084	0.95996
19.90398	0.85222
19.90712	0.89775
19.91026	0.82283
19.91341	0.92599
19.91655	0.86751
19.91969	0.77596
19.92283	0.84104
19.92597	0.80833
19.92912	0.90941
19.93226	1.00448
19.93540	0.84799
19.93854	0.79421
19.94168	0.92233
19.94482	0.74909
19.94797	0.83738
19.95111	1.03861
19.95425	0.92925
19.95739	0.81058
19.96053	0.94626
19.96368	0.99121
19.96682	0.90705
19.96996	0.91294
19.97310	0.86446
19.97624	0.92215
19.97939	0.96331
19.98253	1.08675
19.98567	0.87993
19.98881	0.82443
19.99195	1.08988
19.99510	0.81778
19.99824	0.83123
20.00138	0.87435
20.00452	0.92613
20.00766	0.94491
20.01080	0.82746
20.01395	0.93530
20.01709	0.92233
20.02023	0.82738
20.02337	0.81710
20.02651	1.00706
20.02966	0.84268
20.03280	0.88936
20.03594	1.06917
20.03908	0.74042
20.04222	0.96961
20.04537	1.04830
20.04851	1.02221
20.05165	0.93852
20.05479	0.95472
20.05793	0.94643
20.06108	0.89890
20.06422	0.81010
20.06736	0.93904
20.07050	0.85683
20.07364	1.06002
20.07678	0.92201
20.07993	0.89660
20.08307	1.02010
20.08621	0.89316
20.08935	0.91519
20.09249	0.95069
20.09564	1.04385
20.09878	0.99716
20.10192	1.13541
20.10506	0.87700
20.10820	1.02441
20.11135	0.96909
20.11449	0.92182
20.11763	0.90626
20.12077	1.01207
20.12391	1.01429
20.12706	1.01505
20.13020	0.99978
20.13334	0.95120
20.13648	0.81502
20.13962	0.98746
20.14276	0.95693
20.14591	0.86971
20.14905	0.96315
20.15219	0.95836
20.15533	0.93754
20.15847	0.82015
20.16162	1.04691
20.16476	0.97651
20.16790	1.00515
20.17104	1.11058
20.17418	0.96169
20.17733	1.07695
20.18047	0.86390
20.18361	1.10105
20.18675	0.83243
20.18989	1.03169
20.19304	0.94155
20.19618	0.90987
